dividendyield2,mkt_cap_ard,or_ttm,pcf_ocf_ttm,pe_ttm,profit_ttm,ps_ttm,date
0.9015,7.30128230577e+13,,13.866,29.7701,,2.5321,2015-05-27
0.9759,6.86888939906e+13,,13.0416,27.9909,,2.3815,2015-05-28
0.979,6.90346142042e+13,,13.1054,28.1294,,2.3931,2015-05-29
0.9838,6.90346104197e+13,,13.1054,28.1294,,2.3931,2015-05-30
0.9804,6.90346104197e+13,,13.1054,28.1294,,2.3931,2015-05-31
0.9316,7.27212162001e+13,,13.8053,29.6316,,2.5209,2015-06-01
0.913,7.4386809662e+13,,14.1215,30.3103,,2.5786,2015-06-02
0.9154,7.44933261988e+13,,14.1417,30.3537,,2.5823,2015-06-03
0.9217,7.48035266296e+13,,14.2006,30.4801,,2.593,2015-06-04
0.9122,7.57636660293e+13,,14.3828,30.8719,,2.6263,2015-06-05
0.8756,7.57659165929e+13,,14.3833,30.8728,,2.6264,2015-06-06
0.8656,7.57659165929e+13,,14.3833,30.8728,,2.6264,2015-06-07
0.8607,7.65242705346e+13,,14.5266,31.1818,,2.6527,2015-06-08
0.8649,7.62865118709e+13,,14.4815,31.085,,2.6444,2015-06-09
0.8586,7.68095977708e+13,,14.5457,31.2527,,2.6602,2015-06-10
0.8596,7.73387877758e+13,,14.6432,31.4586,,2.6777,2015-06-11
0.8574,7.81641321773e+13,,14.7975,31.7856,,2.7059,2015-06-12
0.8683,7.81643044225e+13,,14.7975,31.7857,,2.7059,2015-06-13
0.8628,7.81643044225e+13,,14.7975,31.7857,,2.7059,2015-06-14
0.8808,7.65440455277e+13,,14.4908,31.1268,,2.6498,2015-06-15
0.9331,7.39696177222e+13,,14.0034,30.0799,,2.5607,2015-06-16
0.9196,7.53435062041e+13,,14.2635,30.6386,,2.6083,2015-06-17
0.9415,7.27152600535e+13,,13.766,29.5698,,2.5173,2015-06-18
1.0007,6.82784375991e+13,,12.926,27.7656,,2.3637,2015-06-19
1.0431,6.82814802205e+13,,12.9266,27.7668,,2.3638,2015-06-20
0.9243,6.82814802205e+13,,12.9266,27.7668,,2.3638,2015-06-21
0.9243,6.82814802205e+13,,12.9266,27.7668,,2.3638,2015-06-22
0.9083,6.96237276772e+13,,13.1806,28.3131,,2.4103,2015-06-23
0.9059,7.12860918199e+13,,13.4953,28.9891,,2.4678,2015-06-24
0.9197,6.88173425035e+13,,13.0279,27.9851,,2.3824,2015-06-25
0.9727,6.39848303169e+13,,11.9712,25.9216,,2.2131,2015-06-26
0.9831,6.3985421702e+13,,11.9713,25.9219,,2.2131,2015-06-27
0.9053,6.3985421702e+13,,11.9713,25.9219,,2.2131,2015-06-28
0.9465,6.14825631611e+13,,11.5013,24.8966,,2.1257,2015-06-29
0.9007,6.47924907149e+13,2.91141324387e+13,12.1193,26.229,2.58277916903e+12,2.2396,2015-06-30
0.9594,6.15086185195e+13,,11.5047,24.8981,,2.1261,2015-07-01
1.0018,5.91363981365e+13,,11.0608,23.9369,,2.044,2015-07-02
1.0508,5.60720520106e+13,,10.4877,22.6965,,1.9381,2015-07-03
1.0788,5.60826941045e+13,,10.4897,22.7004,,1.9384,2015-07-04
1.0657,5.60826941045e+13,,10.4897,22.7004,,1.9384,2015-07-05
1.0614,5.66382142287e+13,,10.5934,22.9251,,1.9577,2015-07-06
1.1002,5.54440742095e+13,,10.3701,22.442,,1.9164,2015-07-07
1.3071,5.27660251505e+13,,9.8692,21.3577,,1.8238,2015-07-08
1.2614,5.53908264694e+13,,10.3601,22.383,,1.9137,2015-07-09
1.2323,5.77110874369e+13,,10.7939,23.3098,,1.9937,2015-07-10
1.3296,5.77139531776e+13,,10.7957,23.3121,,1.9938,2015-07-11
1.2654,5.77139531776e+13,,10.7957,23.3121,,1.9938,2015-07-12
1.2277,5.91866653146e+13,,11.0712,23.907,,2.0446,2015-07-13
1.2387,5.89351922479e+13,,11.0239,23.7483,,2.0349,2015-07-14
1.2572,5.70719529352e+13,,10.6765,22.9969,,1.9705,2015-07-15
1.2492,5.74610311215e+13,,10.7478,23.1061,,1.9832,2015-07-16
1.202,5.96457887992e+13,,11.1567,23.9643,,2.0582,2015-07-17
1.1948,5.96456980053e+13,,11.1568,23.9112,,2.0574,2015-07-18
1.1627,5.96456980053e+13,,11.1568,23.9112,,2.0574,2015-07-19
1.1479,6.03462023268e+13,,11.2877,24.1919,,2.0816,2015-07-20
1.1372,6.08639299041e+13,,11.3833,24.3935,,2.0991,2015-07-21
1.142,6.11187447504e+13,,11.4311,24.4236,,2.1062,2015-07-22
1.1415,6.26455654606e+13,,11.7176,25.0277,,2.1586,2015-07-23
1.1625,6.18806484372e+13,,11.5727,24.6319,,2.131,2015-07-24
1.1621,6.18859584924e+13,,11.5735,24.635,,2.1312,2015-07-25
1.1563,6.18859584924e+13,,11.5735,24.635,,2.1312,2015-07-26
1.255,5.69906848398e+13,,10.658,22.6861,,1.9626,2015-07-27
1.2863,5.60078142827e+13,,10.4724,22.2523,,1.9281,2015-07-28
1.2384,5.79683845974e+13,,10.8422,23.0247,,1.9951,2015-07-29
1.2642,5.64677945148e+13,,10.5477,22.4638,,1.9445,2015-07-30
1.2499,5.59225499272e+13,,10.4325,22.223,,1.9253,2015-07-31
1.2477,5.59225018413e+13,,10.4314,22.2209,,1.9252,2015-08-01
1.2469,5.59225018413e+13,,10.4314,22.2209,,1.9252,2015-08-02
1.269,5.50770577868e+13,,10.2738,21.887,,1.8961,2015-08-03
1.2187,5.72234389573e+13,,10.6749,22.739,,1.97,2015-08-04
1.2364,5.63928703497e+13,,10.5273,22.4064,,1.9414,2015-08-05
1.246,5.59405713785e+13,,10.347,22.1912,,1.9253,2015-08-06
1.2256,5.67921084421e+13,,10.5283,22.639,,1.9651,2015-08-07
1.2295,5.67921084421e+13,,10.4191,22.6438,,1.9653,2015-08-08
1.2192,5.67921084421e+13,,10.4191,22.6438,,1.9653,2015-08-09
1.1526,5.99821614841e+13,,10.9831,23.7941,,2.0642,2015-08-10
1.1519,6.00321706419e+13,,10.991,23.8109,,2.0655,2015-08-11
1.1656,5.93132240085e+13,,10.8513,23.4868,,2.0402,2015-08-12
1.144,6.04020280296e+13,,11.0172,23.9174,,2.0777,2015-08-13
1.1385,6.06036804738e+13,,10.6965,23.9835,,2.0841,2015-08-14
1.1433,6.06217139584e+13,,10.6899,23.9612,,2.0837,2015-08-15
1.139,6.06217139584e+13,,10.6899,23.9612,,2.0837,2015-08-16
1.1307,6.09958920978e+13,,10.7561,24.0992,,2.0958,2015-08-17
1.2068,5.72420179491e+13,,10.0141,22.5723,,1.9669,2015-08-18
1.1881,5.80806805172e+13,,10.1872,22.8895,,1.9951,2015-08-19
1.226,5.62506064547e+13,,9.4153,22.1502,,1.9317,2015-08-20
1.2864,5.36563538491e+13,,8.726,21.0899,,1.8389,2015-08-21
1.2913,5.36570487968e+13,,8.5204,21.0919,,1.8395,2015-08-22
1.289,5.36570487968e+13,,8.5204,21.0919,,1.8395,2015-08-23
1.4035,4.92330419529e+13,,7.6935,19.353,,1.6878,2015-08-24
1.5155,4.55950074468e+13,,6.9283,17.8711,,1.5588,2015-08-25
1.5475,4.48561995806e+13,,6.9031,17.541,,1.532,2015-08-26
1.48,4.69743899883e+13,,7.1327,18.2767,,1.6102,2015-08-27
1.4071,4.92700972253e+13,,6.8953,19.2639,,1.6953,2015-08-28
1.4074,4.92700192022e+13,,6.0013,19.1198,,1.6914,2015-08-29
1.4072,4.92700192022e+13,,6.0013,19.1198,,1.6914,2015-08-30
1.4318,4.85334385337e+13,,5.6595,18.7877,,1.667,2015-08-31
1.4694,4.75877665328e+13,,5.5492,18.4217,,1.6345,2015-09-01
1.4827,4.73489854121e+13,,5.5213,18.3293,,1.6263,2015-09-02
1.482,4.7368498338e+13,,5.5236,18.3368,,1.627,2015-09-03
1.4816,4.7368498338e+13,,5.5236,18.3368,,1.627,2015-09-04
1.4816,4.7368498338e+13,,5.5236,18.3368,,1.627,2015-09-05
1.4816,4.73685013285e+13,,5.5236,18.3368,,1.627,2015-09-06
1.5037,4.64423191075e+13,,5.4156,17.9783,,1.5952,2015-09-07
1.4556,4.79110425092e+13,,5.5869,18.5468,,1.6456,2015-09-08
1.4173,4.91453259639e+13,,5.7308,19.0247,,1.688,2015-09-09
1.4426,4.84833168903e+13,,5.6536,18.7684,,1.6653,2015-09-10
1.4381,4.85876450636e+13,,5.6657,18.8085,,1.6688,2015-09-11
1.4382,4.85893529825e+13,,5.6659,18.8092,,1.6689,2015-09-12
1.4353,4.85893529825e+13,,5.6659,18.8092,,1.6689,2015-09-13
1.499,4.67172520778e+13,,5.4478,18.0845,,1.6046,2015-09-14
1.5629,4.49261435241e+13,,5.2364,17.3912,,1.5431,2015-09-15
1.4811,4.72742603738e+13,,5.5101,18.3001,,1.6237,2015-09-16
1.5095,4.64066274028e+13,,5.409,17.9643,,1.5939,2015-09-17
1.4985,4.67048808815e+13,,5.4438,18.0797,,1.6042,2015-09-18
1.5228,4.6705875089e+13,,5.4439,18.0801,,1.6042,2015-09-19
1.4578,4.6705875089e+13,,5.4439,18.0801,,1.6042,2015-09-20
1.4215,4.77965536303e+13,,5.571,18.5023,,1.6417,2015-09-21
1.4101,4.82125197264e+13,,5.6195,18.6633,,1.656,2015-09-22
1.4337,4.73851243524e+13,,5.523,18.3429,,1.6275,2015-09-23
1.4431,4.78293065863e+13,,5.5748,18.5149,,1.6428,2015-09-24
1.459,4.68122870148e+13,,5.4563,18.1212,,1.6079,2015-09-25
1.459,4.68137502813e+13,,5.4562,18.1168,,1.6079,2015-09-26
1.4589,4.68137502813e+13,,5.4562,18.1168,,1.6079,2015-09-27
1.4424,4.72675104079e+13,,5.509,18.2924,,1.6235,2015-09-28
1.4693,4.64043333746e+13,,5.4084,17.9583,,1.5939,2015-09-29
1.4643,4.66077036796e+13,2.90239800341e+13,5.4321,18.0373,2.5085096158e+12,1.6009,2015-09-30
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-01
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-02
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-03
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-04
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-05
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-06
1.4639,4.66077030475e+13,,5.4321,18.0373,,1.6009,2015-10-07
1.4159,4.81446878975e+13,,5.6113,18.6321,,1.6537,2015-10-08
1.3972,4.87865029673e+13,,5.686,18.8802,,1.6756,2015-10-09
1.3973,4.87865225871e+13,,5.6861,18.8821,,1.6756,2015-10-10
1.3964,4.87865225871e+13,,5.6861,18.8821,,1.6756,2015-10-11
1.3472,5.05190459519e+13,,5.888,19.5532,,1.7351,2015-10-12
1.3467,5.07383985889e+13,,5.9141,19.6372,,1.7427,2015-10-13
1.3624,5.02216224151e+13,,5.8537,19.4365,,1.725,2015-10-14
1.33,5.14897814769e+13,,6.0018,19.9312,,1.7688,2015-10-15
1.3105,5.22369306473e+13,,6.0853,20.223,,1.7942,2015-10-16
1.3111,5.22369306473e+13,,6.081,20.223,,1.7942,2015-10-17
1.3109,5.22369306473e+13,,6.081,20.223,,1.7942,2015-10-18
1.3112,5.22375701125e+13,,6.0811,20.2234,,1.7942,2015-10-19
1.2928,5.29749194564e+13,,6.1639,20.5033,,1.8192,2015-10-20
1.3507,5.09298829547e+13,,5.9229,19.709,,1.7484,2015-10-21
1.3195,5.20279726305e+13,,6.0504,20.1288,,1.7857,2015-10-22
1.2955,5.29885271318e+13,,6.1854,20.4952,,1.8181,2015-10-23
1.2955,5.29885260137e+13,,5.9184,20.5047,,1.8181,2015-10-24
1.2952,5.29885260137e+13,,5.9184,20.5047,,1.8181,2015-10-25
1.2876,5.32874975774e+13,,5.9547,20.6176,,1.8279,2015-10-26
1.283,5.34422558377e+13,,5.9738,20.7095,,1.8303,2015-10-27
1.3078,5.24555885414e+13,,6.0454,20.3253,,1.7944,2015-10-28
1.3002,5.27263223312e+13,,6.0833,21.4548,,1.822,2015-10-29
1.3001,5.27238465977e+13,,6.2358,20.9471,,1.8223,2015-10-30
1.2999,5.27238579169e+13,,6.3522,21.0069,,1.8167,2015-10-31
1.2999,5.27238579169e+13,,6.3522,21.0069,,1.8167,2015-11-01
1.3194,5.19439471073e+13,,6.252,20.6464,,1.7874,2015-11-02
1.3212,5.18322158157e+13,,6.2386,20.6017,,1.7832,2015-11-03
1.2623,5.42207615979e+13,,6.5261,21.5511,,1.8654,2015-11-04
1.2495,5.49147542185e+13,,6.6096,21.8268,,1.8893,2015-11-05
1.2197,5.61264291265e+13,,6.7554,22.3085,,1.931,2015-11-06
1.2206,5.61339955e+13,,6.7563,22.3115,,1.9312,2015-11-07
1.2206,5.61339955e+13,,6.7563,22.3115,,1.9312,2015-11-08
1.2003,5.71325888794e+13,,6.8765,22.7084,,1.9656,2015-11-09
1.1974,5.72214899266e+13,,6.8872,22.7438,,1.9686,2015-11-10
1.1859,5.77049713694e+13,,6.9454,22.9365,,1.9853,2015-11-11
1.1872,5.75817486601e+13,,6.9306,22.8902,,1.981,2015-11-12
1.209,5.65752029953e+13,,6.8094,22.49,,1.9464,2015-11-13
1.2123,5.65752029953e+13,,6.8095,22.49,,1.9464,2015-11-14
1.2123,5.65752029953e+13,,6.8095,22.49,,1.9464,2015-11-15
1.1967,5.72558298112e+13,,6.8914,22.7606,,1.9698,2015-11-16
1.2014,5.70621718716e+13,,6.8681,22.6836,,1.9632,2015-11-17
1.2179,5.63476401938e+13,,6.7821,22.3996,,1.9386,2015-11-18
1.1914,5.75325753269e+13,,6.9248,22.8706,,1.9793,2015-11-19
1.182,5.79403970061e+13,,6.9738,23.0327,,1.9934,2015-11-20
1.1819,5.79550864739e+13,,6.9756,23.0386,,1.9939,2015-11-21
1.1817,5.79550864739e+13,,6.9756,23.0386,,1.9939,2015-11-22
1.1892,5.75900625704e+13,,6.9317,22.8935,,1.9813,2015-11-23
1.181,5.79421216254e+13,,6.9741,23.0334,,1.9934,2015-11-24
1.1657,5.86679921184e+13,,7.0614,23.322,,2.0184,2015-11-25
1.1717,5.83839391747e+13,,7.0272,23.2091,,2.0086,2015-11-26
1.2429,5.51295259661e+13,,6.6355,21.9153,,1.8967,2015-11-27
1.2427,5.5134695951e+13,,6.6361,21.9174,,1.8969,2015-11-28
1.2427,5.5134695951e+13,,6.6361,21.9174,,1.8969,2015-11-29
1.236,5.54452100181e+13,,6.6735,22.0408,,1.9075,2015-11-30
1.235,5.54694668506e+13,,6.6764,22.0505,,1.9084,2015-12-01
1.2209,5.62729240038e+13,,6.7731,22.3699,,1.936,2015-12-02
1.1988,5.73212550938e+13,,6.8993,22.7866,,1.9721,2015-12-03
1.2112,5.66286488371e+13,,6.8131,22.5008,,1.9469,2015-12-04
1.211,5.66402964409e+13,,6.8145,22.5055,,1.9473,2015-12-05
1.211,5.66402964409e+13,,6.8145,22.5055,,1.9473,2015-12-06
1.2022,5.69862854032e+13,,6.8561,22.6429,,1.9592,2015-12-07
1.2243,5.5970022205e+13,,6.7339,22.2391,,1.9242,2015-12-08
1.2248,5.59725738928e+13,,6.7337,22.2368,,1.9241,2015-12-09
1.2285,5.57971577945e+13,,6.7123,22.1691,,1.9192,2015-12-10
1.2356,5.54458668698e+13,,6.6701,22.0296,,1.9071,2015-12-11
1.2354,5.54510679752e+13,,6.6707,22.0316,,1.9073,2015-12-12
1.2354,5.54510679752e+13,,6.6707,22.0316,,1.9073,2015-12-13
1.2074,5.67498894202e+13,,6.827,22.5477,,1.952,2015-12-14
1.2034,5.68633342147e+13,,6.8406,22.5928,,1.9559,2015-12-15
1.1965,5.71096569091e+13,,6.8702,22.6907,,1.9644,2015-12-16
1.1759,5.83373256089e+13,,7.0179,23.1785,,2.0066,2015-12-17
1.1755,5.83747842044e+13,,7.0224,23.1933,,2.0079,2015-12-18
1.1755,5.83759845894e+13,,7.0226,23.1938,,2.0079,2015-12-19
1.1755,5.83759845894e+13,,7.0226,23.1938,,2.0079,2015-12-20
1.1584,5.92621021422e+13,,7.1292,23.5459,,2.0384,2015-12-21
1.1516,5.95676421373e+13,,7.1656,23.6596,,2.0482,2015-12-22
1.1603,5.91738075018e+13,,7.1182,23.5019,,2.0344,2015-12-23
1.1652,5.89224407789e+13,,7.0878,23.3999,,2.0258,2015-12-24
1.159,5.92146794672e+13,,7.123,23.5159,,2.0358,2015-12-25
1.159,5.92146532743e+13,,7.123,23.5159,,2.0358,2015-12-26
1.1583,5.92146532743e+13,,7.123,23.5159,,2.0358,2015-12-27
1.1861,5.78139021544e+13,,6.9545,22.9596,,1.9876,2015-12-28
1.1707,5.85634906263e+13,,7.0446,23.2573,,2.0134,2015-12-29
1.1617,5.89621320391e+13,,7.0931,23.5127,,2.0347,2015-12-30
1.1747,5.82963449086e+13,2.93326048275e+13,7.0122,23.1548,2.4718984784e+12,2.0037,2015-12-31
1.1744,5.8302631349e+13,,7.013,23.1573,,2.004,2016-01-01
1.1744,5.8302631349e+13,,7.013,23.1573,,2.004,2016-01-02
1.1744,5.8302631349e+13,,7.013,23.1573,,2.004,2016-01-03
1.2681,5.41075562015e+13,,6.5084,21.491,,1.8598,2016-01-04
1.2802,5.36514402134e+13,,6.4535,21.2996,,1.8438,2016-01-05
1.2497,5.4921507507e+13,,6.6063,21.8012,,1.8875,2016-01-06
1.3511,5.0927010255e+13,,6.1258,20.2153,,1.7502,2016-01-07
1.3296,5.17577753779e+13,,6.2257,20.545,,1.7787,2016-01-08
1.3293,5.17684680011e+13,,6.227,20.55,,1.7791,2016-01-09
1.3249,5.17684680011e+13,,6.227,20.55,,1.7791,2016-01-10
1.4075,4.88085313155e+13,,5.8709,19.375,,1.6774,2016-01-11
1.4031,4.89546431068e+13,,5.8885,19.4046,,1.6818,2016-01-12
1.4449,4.75905655614e+13,,5.7244,18.8639,,1.6349,2016-01-13
1.4058,4.88226698078e+13,,5.8726,19.3523,,1.6773,2016-01-14
1.4571,4.71434141764e+13,,5.6706,18.6815,,1.6189,2016-01-15
1.457,4.71470850249e+13,,5.6715,18.6808,,1.619,2016-01-16
1.457,4.71470850249e+13,,5.6715,18.6808,,1.619,2016-01-17
1.4408,4.76142684928e+13,,5.7264,18.8589,,1.635,2016-01-18
1.3933,4.92017179892e+13,,5.9173,19.486,,1.689,2016-01-19
1.4071,4.87130150072e+13,,5.8586,19.2988,,1.671,2016-01-20
1.459,4.70407357167e+13,,5.6574,18.6428,,1.6133,2016-01-21
1.4389,4.76749865022e+13,,5.7336,18.8925,,1.6347,2016-01-22
1.4386,4.76846393913e+13,,5.7347,18.895,,1.6349,2016-01-23
1.4386,4.76846393913e+13,,5.7347,18.895,,1.6349,2016-01-24
1.4259,4.80857817925e+13,,5.7829,19.0465,,1.6485,2016-01-25
1.5288,4.49149358724e+13,,5.4015,17.7844,,1.5397,2016-01-26
1.5386,4.46374470787e+13,,5.3681,17.668,,1.53,2016-01-27
1.5942,4.3151560491e+13,,5.1893,17.0768,,1.4789,2016-01-28
1.5421,4.45642473624e+13,,5.3593,17.6301,,1.5268,2016-01-29
1.5422,4.45636723973e+13,,5.359,17.6914,,1.5278,2016-01-30
1.5421,4.45636723973e+13,,5.359,17.6914,,1.5278,2016-01-31
1.5648,4.38938361884e+13,,5.2785,17.4251,,1.5048,2016-02-01
1.5218,4.50778163629e+13,,5.4207,17.8946,,1.5452,2016-02-02
1.5212,4.50536643744e+13,,5.4177,17.8815,,1.5443,2016-02-03
1.495,4.58103665843e+13,,5.5093,18.1788,,1.5701,2016-02-04
1.5062,4.54800340106e+13,,5.4718,18.0266,,1.5572,2016-02-05
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-06
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-07
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-08
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-09
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-10
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-11
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-12
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-13
1.5061,4.54820947818e+13,,5.4716,18.0216,,1.5572,2016-02-14
1.5111,4.53054087345e+13,,5.45,17.949,,1.5509,2016-02-15
1.4575,4.69349541282e+13,,5.646,18.598,,1.607,2016-02-16
1.439,4.75136271196e+13,,5.7155,18.8275,,1.6267,2016-02-17
1.442,4.74195235908e+13,,5.7038,18.7946,,1.6226,2016-02-18
1.4394,4.74807165373e+13,,5.7094,18.8167,,1.6247,2016-02-19
1.4394,4.74807165373e+13,,5.7094,18.8149,,1.6246,2016-02-20
1.4394,4.74807165373e+13,,5.7094,18.8149,,1.6246,2016-02-21
1.4082,4.85448810777e+13,,5.8373,19.2362,,1.661,2016-02-22
1.4181,4.81862426611e+13,,5.7939,19.0928,,1.6484,2016-02-23
1.411,4.84334594104e+13,,5.8238,19.1895,,1.6569,2016-02-24
1.5141,4.5216644795e+13,,5.4366,17.9035,,1.5465,2016-02-25
1.5065,4.54712374755e+13,,5.4673,17.995,,1.5543,2016-02-26
1.5117,4.54766831622e+13,,5.4913,18.0089,,1.5508,2016-02-27
1.5117,4.54766831622e+13,,5.4913,18.0089,,1.5508,2016-02-28
1.5737,4.37823302231e+13,,5.2865,17.3512,,1.4904,2016-02-29
1.5431,4.46199162018e+13,,5.4092,17.6725,,1.5183,2016-03-01
1.4773,4.65778293423e+13,,5.6454,18.4389,,1.585,2016-03-02
1.4751,4.66569917197e+13,,5.6536,18.4657,,1.5876,2016-03-03
1.49,4.63570833018e+13,,5.6172,18.3471,,1.5762,2016-03-04
1.4899,4.63581895769e+13,,5.6325,18.3403,,1.576,2016-03-05
1.4899,4.63581895769e+13,,5.6325,18.3403,,1.576,2016-03-06
1.4703,4.69076072407e+13,,5.6992,18.5562,,1.5946,2016-03-07
1.4657,4.70463221932e+13,,5.715,18.6046,,1.5993,2016-03-08
1.4906,4.6312392082e+13,,5.6258,18.3183,,1.5743,2016-03-09
1.5172,4.5500809961e+13,,5.6115,17.9899,,1.5462,2016-03-10
1.5164,4.55494563317e+13,,5.6165,17.993,,1.5476,2016-03-11
1.5178,4.55453635765e+13,,5.6155,17.9978,,1.5476,2016-03-12
1.5178,4.55453635765e+13,,5.6155,17.9978,,1.5476,2016-03-13
1.4802,4.66327473773e+13,,5.7727,18.4131,,1.5828,2016-03-14
1.4844,4.65311032746e+13,,5.7612,18.3668,,1.5796,2016-03-15
1.4889,4.64540179e+13,,5.8311,18.3494,,1.5755,2016-03-16
1.4566,4.73984483651e+13,,5.9552,18.735,,1.6079,2016-03-17
1.4202,4.85240048045e+13,,6.0943,19.0616,,1.6469,2016-03-18
1.4193,4.85468787338e+13,,6.1045,19.0639,,1.6473,2016-03-19
1.4186,4.8546878778e+13,,6.1045,19.066,,1.6474,2016-03-20
1.3851,4.96665896988e+13,,6.2502,19.5009,,1.6852,2016-03-21
1.3913,4.94383517596e+13,,6.2202,19.4116,,1.6774,2016-03-22
1.3813,4.97638202315e+13,,6.2621,19.5551,,1.6876,2016-03-23
1.4021,4.90076152638e+13,,6.3667,19.3392,,1.6687,2016-03-24
1.3941,4.92920052096e+13,,6.3865,19.4421,,1.6772,2016-03-25
1.3941,4.92920839036e+13,,6.3969,19.4446,,1.6769,2016-03-26
1.394,4.92920839036e+13,,6.3969,19.4446,,1.6769,2016-03-27
1.402,4.90091936126e+13,,6.3546,19.3247,,1.6671,2016-03-28
1.4233,4.83223327707e+13,,6.2563,19.0583,,1.6435,2016-03-29
1.3803,4.9806675262e+13,,6.4115,19.5383,,1.7018,2016-03-30
1.3774,4.9886638363e+13,2.97249253052e+13,5.7458,19.7147,2.47105544552e+12,1.7081,2016-03-31
1.3795,4.98432436789e+13,,5.5227,19.6788,,1.7065,2016-04-01
1.3798,4.98457236298e+13,,5.5228,19.6789,,1.7065,2016-04-02
1.3798,4.98457236298e+13,,5.5228,19.6789,,1.7065,2016-04-03
1.3798,4.98457236298e+13,,5.5228,19.6789,,1.7065,2016-04-04
1.3529,5.07795899888e+13,,5.6275,20.0443,,1.7382,2016-04-05
1.3503,5.08537210533e+13,,5.6347,20.0729,,1.7407,2016-04-06
1.3706,5.01318992204e+13,,5.5991,19.7866,,1.716,2016-04-07
1.3797,4.9741300259e+13,,5.5542,19.6381,,1.7024,2016-04-08
1.3794,4.97406666646e+13,,5.5534,19.6697,,1.7024,2016-04-09
1.3753,4.97406666646e+13,,5.5534,19.6697,,1.7024,2016-04-10
1.3494,5.06144148088e+13,,5.6505,20.0155,,1.7323,2016-04-11
1.3576,5.03393835302e+13,,5.6131,19.9428,,1.7227,2016-04-12
1.34,5.10471357632e+13,,5.6916,20.2234,,1.7444,2016-04-13
1.3272,5.14099205404e+13,,5.7233,20.3785,,1.757,2016-04-14
1.3233,5.1411564415e+13,,5.7275,20.4433,,1.7583,2016-04-15
1.3207,5.1411564415e+13,,5.7225,20.4931,,1.7586,2016-04-16
1.3195,5.1411564415e+13,,5.7225,20.4931,,1.7586,2016-04-17
1.337,5.07418912817e+13,,5.6539,20.2428,,1.7358,2016-04-18
1.3343,5.08962232159e+13,,5.7564,20.2842,,1.7388,2016-04-19
1.3797,4.93460293688e+13,,5.5875,19.6593,,1.6857,2016-04-20
1.3924,4.89853170065e+13,,5.5201,19.5158,,1.6728,2016-04-21
1.3839,4.92543289508e+13,,5.5551,19.5892,,1.6796,2016-04-22
1.3857,4.92582129712e+13,,5.5612,19.5963,,1.6801,2016-04-23
1.3844,4.92582129712e+13,,5.5612,19.5963,,1.6801,2016-04-24
1.3872,4.90608031296e+13,,5.6074,19.5124,,1.6726,2016-04-25
1.3775,4.94721626296e+13,,5.5683,19.689,,1.6776,2016-04-26
1.3839,4.93123896824e+13,,5.9508,19.6149,,1.6683,2016-04-27
1.3891,4.92490522056e+13,,6.0586,19.5812,,1.6618,2016-04-28
1.4009,4.918069544e+13,,6.8239,19.8718,,1.6606,2016-04-29
1.4044,4.918069544e+13,,6.8243,19.8816,,1.6542,2016-04-30
1.3781,4.918069544e+13,,6.8244,19.8804,,1.6542,2016-05-01
1.3781,4.918069544e+13,,6.8244,19.8804,,1.6542,2016-05-02
1.3465,5.02783921746e+13,,6.9921,20.3216,,1.691,2016-05-03
1.3502,5.02643171528e+13,,6.9923,20.3151,,1.6905,2016-05-04
1.344,5.04811944376e+13,,7.0224,20.4027,,1.6978,2016-05-05
1.3874,4.89829822107e+13,,6.8138,19.796,,1.6472,2016-05-06
1.412,4.89829759116e+13,,6.8138,19.796,,1.6472,2016-05-07
1.4085,4.89829759116e+13,,6.8138,19.796,,1.6472,2016-05-08
1.4439,4.75126966739e+13,,6.6093,19.2018,,1.5978,2016-05-09
1.4479,4.75005271151e+13,,6.6073,19.1922,,1.5974,2016-05-10
1.451,4.74781868486e+13,,6.603,19.1762,,1.5965,2016-05-11
1.4517,4.74785230013e+13,,6.603,19.1763,,1.5965,2016-05-12
1.4548,4.73398595523e+13,,6.5837,19.1201,,1.5918,2016-05-13
1.4573,4.73441789809e+13,,6.5843,19.1219,,1.592,2016-05-14
1.448,4.73441789809e+13,,6.5843,19.1219,,1.592,2016-05-15
1.418,4.78986759154e+13,,6.6613,19.3455,,1.6106,2016-05-16
1.4242,4.78414004567e+13,,6.6534,19.3216,,1.6086,2016-05-17
1.4683,4.70281772542e+13,,6.5403,18.9932,,1.5813,2016-05-18
1.475,4.71648474118e+13,,6.5592,19.0474,,1.5858,2016-05-19
